protocol,subject_a,subject_b,hemi,region,dice
loo,NKI-TRT-20-10,,lh,parsorbitalis,0.727749
loo,NKI-TRT-20-10,,lh,parstriangularis,0.766094
loo,NKI-TRT-20-10,,lh,pericalcarine,0.895204
loo,NKI-TRT-20-10,,lh,postcentral,0.921103
loo,NKI-TRT-20-10,,lh,posteriorcingulate,0.879599
loo,NKI-TRT-20-10,,lh,precentral,0.921500
loo,NKI-TRT-20-10,,lh,precuneus,0.895055
loo,NKI-TRT-20-10,,lh,rostralanteriorcingulate,0.877817
loo,NKI-TRT-20-10,,lh,rostralmiddlefrontal,0.914919
loo,NKI-TRT-20-10,,lh,superiorfrontal,0.907487
loo,NKI-TRT-20-10,,lh,superiorparietal,0.846957
loo,NKI-TRT-20-10,,lh,superiortemporal,0.903050
loo,NKI-TRT-20-10,,lh,supramarginal,0.895078
loo,NKI-TRT-20-10,,lh,transversetemporal,0.822917
loo,NKI-TRT-20-10,,lh,insula,0.854866
loo,NKI-TRT-20-14,,lh,caudalanteriorcingulate,0.821310
loo,NKI-TRT-20-14,,lh,caudalmiddlefrontal,0.863838
loo,NKI-TRT-20-14,,lh,cuneus,0.852285
loo,NKI-TRT-20-14,,lh,entorhinal,0.687117
loo,NKI-TRT-20-14,,lh,fusiform,0.840896
loo,NKI-TRT-20-14,,lh,inferiorparietal,0.919898
loo,NKI-TRT-20-14,,lh,inferiortemporal,0.845731
loo,NKI-TRT-20-14,,lh,isthmuscingulate,0.896744
loo,NKI-TRT-20-14,,lh,lateraloccipital,0.891453
loo,NKI-TRT-20-14,,lh,lateralorbitofrontal,0.905517
loo,NKI-TRT-20-14,,lh,lingual,0.919057
loo,NKI-TRT-20-14,,lh,medialorbitofrontal,0.836005
loo,NKI-TRT-20-14,,lh,middletemporal,0.861524
loo,NKI-TRT-20-14,,lh,parahippocampal,0.896764
loo,NKI-TRT-20-14,,lh,paracentral,0.838004
loo,NKI-TRT-20-14,,lh,parsopercularis,0.860258
loo,NKI-TRT-20-14,,lh,parsorbitalis,0.872629
loo,NKI-TRT-20-14,,lh,parstriangularis,0.884354
loo,NKI-TRT-20-14,,lh,pericalcarine,0.799308
loo,NKI-TRT-20-14,,lh,postcentral,0.911835
loo,NKI-TRT-20-14,,lh,posteriorcingulate,0.892562
loo,NKI-TRT-20-14,,lh,precentral,0.934106
loo,NKI-TRT-20-14,,lh,precuneus,0.924616
loo,NKI-TRT-20-14,,lh,rostralanteriorcingulate,0.882212
loo,NKI-TRT-20-14,,lh,rostralmiddlefrontal,0.849551
loo,NKI-TRT-20-14,,lh,superiorfrontal,0.873090
loo,NKI-TRT-20-14,,lh,superiorparietal,0.872727
loo,NKI-TRT-20-14,,lh,superiortemporal,0.919979
loo,NKI-TRT-20-14,,lh,supramarginal,0.927715
loo,NKI-TRT-20-14,,lh,transversetemporal,0.842377
loo,NKI-TRT-20-14,,lh,insula,0.858639
loo,NKI-TRT-20-15,,lh,caudalanteriorcingulate,0.817469
loo,NKI-TRT-20-15,,lh,caudalmiddlefrontal,0.889754
loo,NKI-TRT-20-15,,lh,cuneus,0.737913
loo,NKI-TRT-20-15,,lh,entorhinal,0.728538
loo,NKI-TRT-20-15,,lh,fusiform,0.809256
loo,NKI-TRT-20-15,,lh,inferiorparietal,0.813232
loo,NKI-TRT-20-15,,lh,inferiortemporal,0.817151
loo,NKI-TRT-20-15,,lh,isthmuscingulate,0.845196
loo,NKI-TRT-20-15,,lh,lateraloccipital,0.810169
loo,NKI-TRT-20-15,,lh,lateralorbitofrontal,0.916237
loo,NKI-TRT-20-15,,lh,lingual,0.901734
loo,NKI-TRT-20-15,,lh,medialorbitofrontal,0.864198
loo,NKI-TRT-20-15,,lh,middletemporal,0.852061
loo,NKI-TRT-20-15,,lh,parahippocampal,0.813880
loo,NKI-TRT-20-15,,lh,paracentral,0.862097
loo,NKI-TRT-20-15,,lh,parsopercularis,0.850980
loo,NKI-TRT-20-15,,lh,parsorbitalis,0.790932
loo,NKI-TRT-20-15,,lh,parstriangularis,0.827375
loo,NKI-TRT-20-15,,lh,pericalcarine,0.871886
loo,NKI-TRT-20-15,,lh,postcentral,0.887607
loo,NKI-TRT-20-15,,lh,posteriorcingulate,0.899398
loo,NKI-TRT-20-15,,lh,precentral,0.944348
loo,NKI-TRT-20-15,,lh,precuneus,0.850303
loo,NKI-TRT-20-15,,lh,rostralanteriorcingulate,0.832765
loo,NKI-TRT-20-15,,lh,rostralmiddlefrontal,0.918352
loo,NKI-TRT-20-15,,lh,superiorfrontal,0.924122
