protocol,subject_a,subject_b,hemi,region,dice
loo,NKI-RS-22-2,,lh,lateraloccipital,0.701876
loo,NKI-RS-22-2,,lh,lateralorbitofrontal,0.737305
loo,NKI-RS-22-2,,lh,lingual,0.746152
loo,NKI-RS-22-2,,lh,medialorbitofrontal,0.829403
loo,NKI-RS-22-2,,lh,middletemporal,0.741460
loo,NKI-RS-22-2,,lh,parahippocampal,0.775305
loo,NKI-RS-22-2,,lh,paracentral,0.777528
loo,NKI-RS-22-2,,lh,parsopercularis,0.683383
loo,NKI-RS-22-2,,lh,parsorbitalis,0.298361
loo,NKI-RS-22-2,,lh,parstriangularis,0.439594
loo,NKI-RS-22-2,,lh,pericalcarine,0.664179
loo,NKI-RS-22-2,,lh,postcentral,0.798422
loo,NKI-RS-22-2,,lh,posteriorcingulate,0.759392
loo,NKI-RS-22-2,,lh,precentral,0.846461
loo,NKI-RS-22-2,,lh,precuneus,0.800612
loo,NKI-RS-22-2,,lh,rostralanteriorcingulate,0.773146
loo,NKI-RS-22-2,,lh,rostralmiddlefrontal,0.694749
loo,NKI-RS-22-2,,lh,superiorfrontal,0.747267
loo,NKI-RS-22-2,,lh,superiorparietal,0.748895
loo,NKI-RS-22-2,,lh,superiortemporal,0.824828
loo,NKI-RS-22-2,,lh,supramarginal,0.773349
loo,NKI-RS-22-2,,lh,transversetemporal,0.805861
loo,NKI-RS-22-2,,lh,insula,0.889713
loo,NKI-RS-22-3,,lh,caudalanteriorcingulate,0.737636
loo,NKI-RS-22-3,,lh,caudalmiddlefrontal,0.592229
loo,NKI-RS-22-3,,lh,cuneus,0.699029
loo,NKI-RS-22-3,,lh,entorhinal,0.670795
loo,NKI-RS-22-3,,lh,fusiform,0.797636
loo,NKI-RS-22-3,,lh,inferiorparietal,0.741694
loo,NKI-RS-22-3,,lh,inferiortemporal,0.717916
loo,NKI-RS-22-3,,lh,isthmuscingulate,0.696970
loo,NKI-RS-22-3,,lh,lateraloccipital,0.728786
loo,NKI-RS-22-3,,lh,lateralorbitofrontal,0.779997
loo,NKI-RS-22-3,,lh,lingual,0.766940
loo,NKI-RS-22-3,,lh,medialorbitofrontal,0.639132
loo,NKI-RS-22-3,,lh,middletemporal,0.708210
loo,NKI-RS-22-3,,lh,parahippocampal,0.809057
loo,NKI-RS-22-3,,lh,paracentral,0.633277
loo,NKI-RS-22-3,,lh,parsopercularis,0.666667
loo,NKI-RS-22-3,,lh,parsorbitalis,0.728331
loo,NKI-RS-22-3,,lh,parstriangularis,0.373467
loo,NKI-RS-22-3,,lh,pericalcarine,0.592441
loo,NKI-RS-22-3,,lh,postcentral,0.751546
loo,NKI-RS-22-3,,lh,posteriorcingulate,0.754027
loo,NKI-RS-22-3,,lh,precentral,0.739125
loo,NKI-RS-22-3,,lh,precuneus,0.754790
loo,NKI-RS-22-3,,lh,rostralanteriorcingulate,0.799272
loo,NKI-RS-22-3,,lh,rostralmiddlefrontal,0.642245
loo,NKI-RS-22-3,,lh,superiorfrontal,0.668340
loo,NKI-RS-22-3,,lh,superiorparietal,0.685408
loo,NKI-RS-22-3,,lh,superiortemporal,0.758608
loo,NKI-RS-22-3,,lh,supramarginal,0.783042
loo,NKI-RS-22-3,,lh,transversetemporal,0.773090
loo,NKI-RS-22-3,,lh,insula,0.900210
loo,NKI-TRT-20-10,,lh,caudalanteriorcingulate,0.552813
loo,NKI-TRT-20-10,,lh,caudalmiddlefrontal,0.637791
loo,NKI-TRT-20-10,,lh,cuneus,0.645038
loo,NKI-TRT-20-10,,lh,entorhinal,0.723773
loo,NKI-TRT-20-10,,lh,fusiform,0.744915
loo,NKI-TRT-20-10,,lh,inferiorparietal,0.665549
loo,NKI-TRT-20-10,,lh,inferiortemporal,0.752070
loo,NKI-TRT-20-10,,lh,isthmuscingulate,0.767601
loo,NKI-TRT-20-10,,lh,lateraloccipital,0.658145
loo,NKI-TRT-20-10,,lh,lateralorbitofrontal,0.825665
loo,NKI-TRT-20-10,,lh,lingual,0.703481
loo,NKI-TRT-20-10,,lh,medialorbitofrontal,0.830709
loo,NKI-TRT-20-10,,lh,middletemporal,0.715133
loo,NKI-TRT-20-10,,lh,parahippocampal,0.788732
loo,NKI-TRT-20-10,,lh,paracentral,0.836429
loo,NKI-TRT-20-10,,lh,parsopercularis,0.655697
loo,NKI-TRT-20-10,,lh,parsorbitalis,0.635030
loo,NKI-TRT-20-10,,lh,parstriangularis,0.483096
loo,NKI-TRT-20-10,,lh,pericalcarine,0.709562
loo,NKI-TRT-20-10,,lh,postcentral,0.761362
loo,NKI-TRT-20-10,,lh,posteriorcingulate,0.741573
loo,NKI-TRT-20-10,,lh,precentral,0.795425
loo,NKI-TRT-20-10,,lh,precuneus,0.749641
loo,NKI-TRT-20-10,,lh,rostralanteriorcingulate,0.784459
loo,NKI-TRT-20-10,,lh,rostralmiddlefrontal,0.704414
loo,NKI-TRT-20-10,,lh,superiorfrontal,0.732699
loo,NKI-TRT-20-10,,lh,superiorparietal,0.621131
loo,NKI-TRT-20-10,,lh,superiortemporal,0.754828
loo,NKI-TRT-20-10,,lh,supramarginal,0.735222
loo,NKI-TRT-20-10,,lh,transversetemporal,0.762130
loo,NKI-TRT-20-10,,lh,insula,0.913290
loo,NKI-TRT-20-14,,lh,caudalanteriorcingulate,0.757125
loo,NKI-TRT-20-14,,lh,caudalmiddlefrontal,0.749486
loo,NKI-TRT-20-14,,lh,cuneus,0.571936
loo,NKI-TRT-20-14,,lh,entorhinal,0.727092
loo,NKI-TRT-20-14,,lh,fusiform,0.772859
loo,NKI-TRT-20-14,,lh,inferiorparietal,0.661522
loo,NKI-TRT-20-14,,lh,inferiortemporal,0.696046
loo,NKI-TRT-20-14,,lh,isthmuscingulate,0.819530
loo,NKI-TRT-20-14,,lh,lateraloccipital,0.715654
loo,NKI-TRT-20-14,,lh,lateralorbitofrontal,0.800212
loo,NKI-TRT-20-14,,lh,lingual,0.726950
loo,NKI-TRT-20-14,,lh,medialorbitofrontal,0.807458
loo,NKI-TRT-20-14,,lh,middletemporal,0.739278
loo,NKI-TRT-20-14,,lh,parahippocampal,0.828927
loo,NKI-TRT-20-14,,lh,paracentral,0.676560
loo,NKI-TRT-20-14,,lh,parsopercularis,0.741765
loo,NKI-TRT-20-14,,lh,parsorbitalis,0.806597
loo,NKI-TRT-20-14,,lh,parstriangularis,0.812872
loo,NKI-TRT-20-14,,lh,pericalcarine,0.734300
loo,NKI-TRT-20-14,,lh,postcentral,0.499274
loo,NKI-TRT-20-14,,lh,posteriorcingulate,0.768218
loo,NKI-TRT-20-14,,lh,precentral,0.620671
