protocol,subject_a,subject_b,hemi,region,dice
loo,MMRR-3T7T-2-2,,lh,parstriangularis,0.619984
loo,MMRR-3T7T-2-2,,lh,pericalcarine,0.882915
loo,MMRR-3T7T-2-2,,lh,postcentral,0.904687
loo,MMRR-3T7T-2-2,,lh,posteriorcingulate,0.827408
loo,MMRR-3T7T-2-2,,lh,precentral,0.868270
loo,MMRR-3T7T-2-2,,lh,precuneus,0.898441
loo,MMRR-3T7T-2-2,,lh,rostralanteriorcingulate,0.818977
loo,MMRR-3T7T-2-2,,lh,rostralmiddlefrontal,0.863382
loo,MMRR-3T7T-2-2,,lh,superiorfrontal,0.837773
loo,MMRR-3T7T-2-2,,lh,superiorparietal,0.898716
loo,MMRR-3T7T-2-2,,lh,superiortemporal,0.863369
loo,MMRR-3T7T-2-2,,lh,supramarginal,0.855571
loo,MMRR-3T7T-2-2,,lh,transversetemporal,0.747153
loo,MMRR-3T7T-2-2,,lh,insula,0.859594
atlas,NKI-RS-22-14,,lh,caudalanteriorcingulate,0.884351
atlas,NKI-RS-22-14,,lh,caudalmiddlefrontal,0.909298
atlas,NKI-RS-22-14,,lh,cuneus,0.906581
atlas,NKI-RS-22-14,,lh,entorhinal,0.638665
atlas,NKI-RS-22-14,,lh,fusiform,0.825649
atlas,NKI-RS-22-14,,lh,inferiorparietal,0.927128
atlas,NKI-RS-22-14,,lh,inferiortemporal,0.840471
atlas,NKI-RS-22-14,,lh,isthmuscingulate,0.896447
atlas,NKI-RS-22-14,,lh,lateraloccipital,0.898443
atlas,NKI-RS-22-14,,lh,lateralorbitofrontal,0.846464
atlas,NKI-RS-22-14,,lh,lingual,0.869316
atlas,NKI-RS-22-14,,lh,medialorbitofrontal,0.695678
atlas,NKI-RS-22-14,,lh,middletemporal,0.827692
atlas,NKI-RS-22-14,,lh,parahippocampal,0.825364
atlas,NKI-RS-22-14,,lh,paracentral,0.839938
atlas,NKI-RS-22-14,,lh,parsopercularis,0.843837
atlas,NKI-RS-22-14,,lh,parsorbitalis,0.801874
atlas,NKI-RS-22-14,,lh,parstriangularis,0.896456
atlas,NKI-RS-22-14,,lh,pericalcarine,0.942444
atlas,NKI-RS-22-14,,lh,postcentral,0.895578
atlas,NKI-RS-22-14,,lh,posteriorcingulate,0.921972
atlas,NKI-RS-22-14,,lh,precentral,0.913687
atlas,NKI-RS-22-14,,lh,precuneus,0.921838
atlas,NKI-RS-22-14,,lh,rostralanteriorcingulate,0.870891
atlas,NKI-RS-22-14,,lh,rostralmiddlefrontal,0.881205
atlas,NKI-RS-22-14,,lh,superiorfrontal,0.861178
atlas,NKI-RS-22-14,,lh,superiorparietal,0.919931
atlas,NKI-RS-22-14,,lh,superiortemporal,0.886476
atlas,NKI-RS-22-14,,lh,supramarginal,0.900339
atlas,NKI-RS-22-14,,lh,transversetemporal,0.847406
atlas,NKI-RS-22-14,,lh,insula,0.838147
loo,NKI-RS-22-14,,lh,caudalanteriorcingulate,0.861053
loo,NKI-RS-22-14,,lh,caudalmiddlefrontal,0.902510
loo,NKI-RS-22-14,,lh,cuneus,0.901914
loo,NKI-RS-22-14,,lh,entorhinal,0.628052
